% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {c02, c01, c04, c03, c05} 

@DATA 
168361.0,69355.0,46749.0,40969.0,40317.0,45671.0,62494.0,92370.0,126705.0,166495.0,213587.0,306241.0,443594.0,432755.0,274257.0,235989.0,245510.0,102654.0,25224.0,5649.0,742.0,40.0,245268.0,51546.0,45942.0,51970.0,73140.0,114078.0,184971.0,316902.0,419556.0,376189.0,266566.0,196609.0,155824.0,132575.0,118815.0,146181.0,203789.0,41097.0,4290.0,396.0,24.0,0.0,10602.0,3256.0,1389.0,4662.0,17463.0,42821.0,81594.0,86867.0,72676.0,79353.0,133407.0,285110.0,568176.0,706572.0,484863.0,372685.0,166315.0,24577.0,3063.0,267.0,9.0,1.0,c01
85850.0,127252.0,192731.0,216424.0,210540.0,202726.0,195632.0,200276.0,203345.0,200107.0,192047.0,179214.0,162783.0,147066.0,130714.0,112425.0,92109.0,73264.0,71147.0,122114.0,25132.0,2830.0,330921.0,246310.0,242363.0,232555.0,224160.0,220835.0,208451.0,197677.0,182179.0,165875.0,149705.0,126961.0,106370.0,87641.0,71459.0,57891.0,47384.0,40928.0,34489.0,31644.0,45947.0,93983.0,4229.0,4263.0,2734.0,2451.0,631.0,171.0,376.0,1462.0,3874.0,9139.0,24783.0,54182.0,122051.0,196430.0,237989.0,258430.0,275052.0,300514.0,328204.0,370153.0,443997.0,504613.0,c01
102874.0,80003.0,93236.0,114991.0,139830.0,158374.0,165910.0,178665.0,196856.0,229760.0,261056.0,277154.0,263388.0,222928.0,172221.0,126435.0,94839.0,73379.0,90292.0,93990.0,8840.0,707.0,225121.0,131025.0,152128.0,173376.0,183944.0,199570.0,214725.0,240679.0,250662.0,242402.0,210733.0,173938.0,138226.0,110040.0,89609.0,72056.0,58345.0,47424.0,39580.0,35000.0,48302.0,108843.0,4804.0,4148.0,3374.0,1878.0,496.0,419.0,918.0,4070.0,10565.0,24440.0,46597.0,75022.0,109513.0,148825.0,194268.0,234273.0,281237.0,349893.0,421406.0,432588.0,403610.0,393384.0,c01
190117.0,212350.0,202088.0,173687.0,164255.0,167303.0,168460.0,169942.0,165955.0,158381.0,146180.0,134683.0,124461.0,111151.0,94724.0,76805.0,61457.0,50881.0,113334.0,438660.0,18155.0,2699.0,610761.0,217265.0,204567.0,201514.0,191617.0,180613.0,161184.0,147187.0,133386.0,117720.0,98493.0,79455.0,64045.0,52132.0,42836.0,33969.0,28725.0,24680.0,22750.0,19780.0,34481.0,478568.0,5421.0,3237.0,1908.0,2205.0,1330.0,468.0,869.0,4108.0,12504.0,32742.0,63052.0,100885.0,137979.0,169414.0,178225.0,183457.0,197638.0,216692.0,238478.0,286147.0,421458.0,887511.0,c01
226572.0,244607.0,204695.0,163236.0,146418.0,145415.0,153208.0,162998.0,166630.0,168657.0,162618.0,155571.0,145455.0,133730.0,120756.0,105932.0,90008.0,77499.0,107142.0,210028.0,44917.0,9636.0,706930.0,195634.0,178006.0,184375.0,187724.0,186925.0,170296.0,158742.0,146508.0,133259.0,117954.0,101867.0,88667.0,74963.0,64052.0,54078.0,45285.0,39074.0,33631.0,31345.0,53503.0,192910.0,4004.0,3852.0,2627.0,2656.0,1143.0,333.0,855.0,2929.0,9532.0,28751.0,70105.0,118678.0,154284.0,183647.0,182484.0,178968.0,190145.0,216701.0,253034.0,325640.0,502831.0,712529.0,c01
307126.0,238972.0,178056.0,141392.0,129848.0,134468.0,146847.0,167165.0,187412.0,201655.0,197313.0,175861.0,148732.0,119369.0,92980.0,73741.0,58529.0,47226.0,82153.0,298534.0,16428.0,1921.0,713533.0,180986.0,167703.0,179096.0,191948.0,206931.0,206114.0,191673.0,159403.0,127148.0,97863.0,77730.0,63680.0,51582.0,42974.0,36216.0,30911.0,26153.0,22836.0,21543.0,34735.0,314970.0,3921.0,4017.0,3022.0,2996.0,1659.0,2982.0,6791.0,16825.0,43636.0,88072.0,146552.0,180867.0,182090.0,166091.0,162569.0,178688.0,215442.0,253054.0,288635.0,308223.0,324351.0,565245.0,c01
197112.0,236138.0,209095.0,169664.0,146212.0,142432.0,157555.0,188675.0,207486.0,198894.0,162274.0,121775.0,88126.0,67226.0,54584.0,45322.0,39105.0,39056.0,109380.0,559767.0,5405.0,445.0,629961.0,207149.0,182949.0,199607.0,221162.0,219484.0,181247.0,139690.0,100633.0,76214.0,59492.0,48128.0,40200.0,34791.0,30048.0,25700.0,22767.0,21305.0,20312.0,21439.0,40802.0,622648.0,8123.0,2897.0,2170.0,2117.0,3285.0,7640.0,14100.0,23064.0,44896.0,90669.0,156734.0,193352.0,191404.0,185385.0,190340.0,217954.0,256420.0,260360.0,216673.0,163623.0,173745.0,740777.0,c01
14006.0,4431.0,8819.0,24139.0,65002.0,148016.0,255327.0,320244.0,324324.0,339745.0,415120.0,424415.0,267021.0,344004.0,150727.0,30286.0,8526.0,1482.0,90.0,4.0,0.0,0.0,31017.0,49256.0,129362.0,231093.0,280029.0,289266.0,287469.0,323746.0,329282.0,266544.0,178989.0,121178.0,91759.0,77630.0,75266.0,122323.0,247818.0,12400.0,1241.0,59.0,1.0,0.0,6801.0,5211.0,2018.0,281.0,24.0,12.0,35.0,228.0,1221.0,5660.0,27814.0,121055.0,344744.0,540775.0,663813.0,626425.0,386999.0,343804.0,62365.0,5815.0,602.0,26.0,c01
13881.0,4911.0,8443.0,19592.0,48565.0,105461.0,181046.0,246429.0,279025.0,308466.0,440042.0,668191.0,493099.0,209676.0,88860.0,22172.0,6493.0,1230.0,138.0,7.0,1.0,0.0,28917.0,38854.0,92346.0,155255.0,201415.0,230810.0,240319.0,288475.0,391840.0,509842.0,393694.0,188473.0,100682.0,70960.0,61833.0,76436.0,66567.0,7845.0,1090.0,73.0,2.0,0.0,5802.0,6091.0,2164.0,261.0,17.0,19.0,46.0,255.0,1250.0,6533.0,27336.0,102957.0,254014.0,410907.0,599254.0,895158.0,567767.0,209116.0,47903.0,7643.0,1142.0,93.0,c01
14090.0,3292.0,5607.0,13546.0,33961.0,82801.0,166655.0,257575.0,308031.0,332393.0,422262.0,591039.0,457788.0,294872.0,132620.0,21786.0,6096.0,1172.0,133.0,9.0,0.0,0.0,24489.0,25862.0,71288.0,148010.0,207947.0,240843.0,249725.0,279016.0,335523.0,419579.0,366080.0,208609.0,114965.0,86653.0,81054.0,110624.0,163637.0,10556.0,1195.0,68.0,5.0,0.0,5983.0,6459.0,1747.0,130.0,1.0,4.0,75.0,309.0,1021.0,4707.0,21010.0,83151.0,237014.0,429058.0,592985.0,803480.0,558468.0,318131.0,71736.0,8887.0,1253.0,119.0,c01
13509.0,2286.0,3829.0,10018.0,25374.0,60581.0,127702.0,245178.0,367511.0,442468.0,515468.0,593845.0,441417.0,202656.0,68610.0,19172.0,5128.0,900.0,72.0,4.0,0.0,0.0,19497.0,14327.0,41519.0,93852.0,176229.0,262021.0,304582.0,356512.0,429928.0,495267.0,387221.0,206256.0,107840.0,73864.0,59583.0,62132.0,47287.0,6792.0,963.0,55.0,1.0,0.0,5733.0,6316.0,2014.0,246.0,20.0,13.0,70.0,107.0,390.0,2105.0,11429.0,49896.0,178857.0,433436.0,727116.0,937679.0,569629.0,177962.0,35491.0,6273.0,848.0,98.0,c01
13802.0,2454.0,3509.0,8030.0,20897.0,53174.0,112931.0,220991.0,352427.0,441829.0,503778.0,586350.0,425006.0,288658.0,92224.0,15060.0,3876.0,667.0,61.0,4.0,0.0,0.0,19757.0,14437.0,40997.0,87808.0,153913.0,239253.0,292337.0,338136.0,384656.0,455110.0,390787.0,222218.0,115555.0,74563.0,61958.0,94142.0,152048.0,7259.0,759.0,35.0,0.0,0.0,6248.0,6050.0,1837.0,169.0,15.0,7.0,25.0,68.0,496.0,3193.0,13481.0,50992.0,159994.0,396480.0,688104.0,882473.0,570208.0,295916.0,62817.0,6197.0,876.0,82.0,c01
8628.0,7930.0,4382.0,8724.0,17241.0,32753.0,56939.0,97543.0,156332.0,236660.0,292404.0,325070.0,346938.0,391614.0,412683.0,319531.0,186145.0,143323.0,77999.0,16247.0,5170.0,1472.0,106923.0,86640.0,126025.0,183107.0,221429.0,255001.0,278284.0,291185.0,314114.0,322017.0,250196.0,168733.0,117191.0,87945.0,72570.0,62393.0,62189.0,82222.0,52359.0,4440.0,709.0,56.0,7455.0,4993.0,1707.0,176.0,42.0,74.0,373.0,1535.0,6249.0,24020.0,69757.0,166480.0,347674.0,565952.0,735386.0,663648.0,364278.0,151028.0,28332.0,5323.0,1069.0,177.0,c01
12802.0,13548.0,16561.0,29381.0,50075.0,72729.0,95083.0,113653.0,128481.0,137607.0,137358.0,140402.0,154184.0,188994.0,266310.0,347967.0,320866.0,204624.0,174323.0,392245.0,124278.0,24257.0,251630.0,126800.0,127703.0,129630.0,124763.0,128679.0,145707.0,173754.0,220777.0,274499.0,255272.0,189664.0,126166.0,86469.0,67450.0,59089.0,56100.0,61713.0,89336.0,324383.0,123259.0,2885.0,7646.0,4105.0,1901.0,536.0,160.0,65.0,304.0,1427.0,5307.0,19158.0,63475.0,137852.0,208631.0,261977.0,323628.0,471676.0,576415.0,446808.0,420891.0,171173.0,19515.0,3078.0,c01
9717.0,8148.0,5998.0,10471.0,17902.0,28788.0,45639.0,76239.0,130000.0,207875.0,272241.0,317646.0,365541.0,418943.0,424588.0,321940.0,194443.0,154263.0,97156.0,26970.0,8610.0,2610.0,83979.0,63793.0,101258.0,161745.0,208131.0,253532.0,286430.0,313534.0,332571.0,334488.0,265086.0,188444.0,128871.0,90704.0,67214.0,55507.0,53859.0,91429.0,58793.0,5415.0,911.0,34.0,7686.0,4811.0,1554.0,258.0,44.0,35.0,192.0,654.0,2477.0,12303.0,44967.0,131175.0,341811.0,641555.0,843397.0,669979.0,316520.0,107314.0,16385.0,2321.0,271.0,19.0,c01
10066.0,8672.0,5850.0,9288.0,16761.0,32119.0,60730.0,112054.0,188852.0,270149.0,313786.0,333780.0,366007.0,412353.0,389759.0,250248.0,145363.0,145567.0,57843.0,11380.0,3905.0,1196.0,91236.0,91081.0,146507.0,206711.0,239880.0,272093.0,290634.0,301425.0,311688.0,298808.0,228389.0,156385.0,106292.0,78016.0,63910.0,57832.0,64722.0,98035.0,38748.0,2747.0,539.0,50.0,7586.0,4956.0,1530.0,235.0,82.0,189.0,705.0,2449.0,7460.0,23720.0,71904.0,202780.0,440475.0,648162.0,742081.0,552579.0,297553.0,115859.0,20169.0,4259.0,883.0,112.0,c01
9120.0,7033.0,1907.0,2751.0,5300.0,10245.0,19034.0,36601.0,77892.0,162953.0,277741.0,389639.0,429347.0,444590.0,455532.0,354898.0,199750.0,161474.0,78631.0,15456.0,4489.0,1345.0,35306.0,24112.0,45654.0,93832.0,153105.0,239355.0,323479.0,355048.0,361257.0,372620.0,322338.0,237076.0,146612.0,90851.0,67101.0,56209.0,60038.0,101541.0,55719.0,3925.0,528.0,22.0,7761.0,4958.0,1445.0,152.0,19.0,29.0,78.0,389.0,2022.0,7121.0,23042.0,77159.0,261846.0,648860.0,901864.0,712184.0,355038.0,119940.0,18178.0,3136.0,460.0,47.0,c01
12709.0,9142.0,9626.0,15061.0,23854.0,39336.0,65089.0,110560.0,172755.0,233766.0,260442.0,259598.0,269037.0,305883.0,319479.0,257980.0,211375.0,386236.0,156492.0,19143.0,6258.0,1907.0,88481.0,70112.0,111192.0,163904.0,197438.0,218430.0,219105.0,211812.0,212238.0,231972.0,214749.0,180858.0,140686.0,109206.0,95084.0,93060.0,116115.0,286342.0,176401.0,7128.0,1293.0,122.0,9271.0,3659.0,1120.0,263.0,86.0,120.0,429.0,1956.0,7212.0,23255.0,65872.0,164869.0,363284.0,549183.0,625430.0,560795.0,497497.0,242606.0,25034.0,3239.0,489.0,59.0,c01
36604.0,38789.0,63942.0,98477.0,129500.0,150812.0,155562.0,164143.0,186696.0,234954.0,293989.0,345962.0,357556.0,306526.0,220982.0,137220.0,82275.0,51305.0,34438.0,23278.0,21591.0,11127.0,104828.0,96301.0,130764.0,155192.0,160334.0,167261.0,188991.0,240622.0,299036.0,352321.0,357618.0,298406.0,209120.0,132069.0,81180.0,52223.0,35554.0,25971.0,19069.0,14385.0,13657.0,10826.0,4866.0,5116.0,3227.0,963.0,167.0,44.0,390.0,846.0,3169.0,7614.0,25611.0,62143.0,115378.0,176370.0,227207.0,281206.0,397968.0,556906.0,587545.0,397380.0,193778.0,97834.0,c01
52747.0,43114.0,59811.0,89691.0,123673.0,143876.0,145226.0,149700.0,165666.0,207179.0,271259.0,329982.0,355063.0,317109.0,236172.0,157162.0,100588.0,66996.0,45746.0,34506.0,35825.0,14637.0,126449.0,98265.0,132930.0,149055.0,147237.0,152971.0,171622.0,223462.0,290326.0,343472.0,345426.0,292859.0,212046.0,140275.0,92195.0,63496.0,45530.0,33614.0,25899.0,21473.0,23048.0,14078.0,5218.0,4994.0,3176.0,862.0,133.0,159.0,1137.0,4765.0,11053.0,18956.0,37197.0,69593.0,119868.0,172618.0,208650.0,247717.0,352521.0,526400.0,583183.0,416965.0,224955.0,135608.0,c01
84474.0,65199.0,83049.0,107499.0,118998.0,118421.0,115478.0,124742.0,148208.0,190204.0,240020.0,288963.0,313944.0,300432.0,253922.0,190614.0,132007.0,88196.0,57557.0,45040.0,55546.0,23215.0,186301.0,115248.0,123797.0,120793.0,116566.0,127709.0,150535.0,195209.0,242556.0,291046.0,312739.0,300570.0,253464.0,183225.0,117152.0,79181.0,57076.0,42521.0,34681.0,29364.0,35329.0,30666.0,5355.0,4869.0,3014.0,954.0,318.0,914.0,4160.0,10196.0,18753.0,33095.0,59913.0,93550.0,128267.0,151370.0,171933.0,216718.0,311895.0,450966.0,539938.0,466881.0,291153.0,181516.0,c01
32994.0,25833.0,53004.0,85268.0,106213.0,110002.0,106825.0,120235.0,149469.0,207286.0,287242.0,361184.0,385849.0,344780.0,265821.0,188425.0,123255.0,72509.0,41334.0,28352.0,32024.0,17824.0,87767.0,87404.0,110162.0,117483.0,114541.0,130301.0,164317.0,233467.0,314253.0,373012.0,370904.0,316709.0,241733.0,166975.0,100910.0,60552.0,41497.0,29699.0,22631.0,19115.0,22308.0,19988.0,5317.0,4806.0,3253.0,793.0,144.0,8.0,67.0,485.0,1985.0,5968.0,17521.0,49299.0,94515.0,136712.0,164338.0,210543.0,336086.0,569266.0,686276.0,500590.0,248165.0,109591.0,c01
54497.0,50778.0,70861.0,93337.0,103955.0,108510.0,105335.0,115608.0,138126.0,187352.0,260315.0,344238.0,391626.0,375572.0,290425.0,180105.0,100501.0,60759.0,40237.0,29569.0,31220.0,12802.0,137094.0,98391.0,108049.0,113206.0,108720.0,118354.0,139139.0,192461.0,269001.0,355705.0,400529.0,370520.0,272028.0,164569.0,93973.0,58898.0,40450.0,29767.0,22864.0,18479.0,20921.0,12610.0,5232.0,4866.0,3200.0,913.0,127.0,42.0,385.0,1312.0,4930.0,15216.0,42420.0,80186.0,114893.0,137293.0,156373.0,197373.0,311613.0,521297.0,664230.0,517906.0,247645.0,118276.0,c01
46391.0,36376.0,58409.0,84119.0,101728.0,103703.0,106881.0,125649.0,162708.0,228281.0,303224.0,361384.0,367163.0,315798.0,234813.0,159830.0,99719.0,62789.0,45481.0,39065.0,68709.0,33508.0,111580.0,86967.0,104230.0,106547.0,107495.0,124250.0,160896.0,230140.0,303584.0,365811.0,369263.0,314803.0,228330.0,146853.0,91819.0,61491.0,44884.0,34910.0,29843.0,28573.0,44144.0,49315.0,5089.0,4783.0,3243.0,1049.0,170.0,220.0,741.0,1959.0,5598.0,14095.0,33662.0,65410.0,101086.0,131367.0,154483.0,213650.0,361002.0,568158.0,629075.0,447833.0,242365.0,160690.0,c01
76657.0,59275.0,78190.0,93191.0,94764.0,93242.0,97581.0,117125.0,152144.0,206862.0,265026.0,312708.0,319356.0,270623.0,186899.0,117300.0,77149.0,57434.0,52342.0,170706.0,234004.0,13150.0,165202.0,99595.0,97349.0,92788.0,93000.0,108909.0,138424.0,192054.0,256653.0,312824.0,328795.0,281408.0,191425.0,115392.0,76739.0,57815.0,46925.0,40023.0,39238.0,65702.0,322723.0,22745.0,5674.0,4766.0,2945.0,797.0,165.0,598.0,3269.0,8641.0,18266.0,37799.0,70704.0,100982.0,117315.0,130609.0,164112.0,254382.0,412035.0,538885.0,455086.0,254997.0,249134.0,314567.0,c01
57026.0,57874.0,84083.0,105601.0,106223.0,99466.0,100981.0,120314.0,165101.0,241391.0,327400.0,390904.0,362148.0,267135.0,165921.0,101721.0,69852.0,53819.0,46581.0,93831.0,116761.0,11595.0,146058.0,106641.0,106980.0,96733.0,92445.0,103754.0,136284.0,204251.0,293911.0,379918.0,390730.0,306395.0,193584.0,117766.0,78618.0,57891.0,45943.0,38563.0,36570.0,47999.0,150137.0,14557.0,6457.0,4389.0,2630.0,759.0,100.0,471.0,1503.0,4246.0,13099.0,31200.0,62528.0,100470.0,129809.0,140211.0,167563.0,271003.0,475299.0,628980.0,489560.0,254382.0,196621.0,164448.0,c01
44034.0,44194.0,69514.0,88603.0,93394.0,92606.0,91660.0,107494.0,138083.0,188685.0,250336.0,308707.0,338010.0,310978.0,252764.0,192181.0,149249.0,112038.0,80301.0,60474.0,65576.0,66847.0,130675.0,97792.0,98000.0,95017.0,96119.0,114655.0,151764.0,210707.0,269359.0,322027.0,324656.0,281244.0,222222.0,171284.0,132021.0,101751.0,76553.0,57306.0,44625.0,37365.0,45911.0,64675.0,5484.0,4503.0,3153.0,987.0,206.0,49.0,297.0,1011.0,2916.0,6735.0,17049.0,46324.0,87215.0,117240.0,133152.0,159351.0,240760.0,393291.0,544921.0,554804.0,466495.0,359785.0,c01
66392.0,57513.0,94089.0,154794.0,207793.0,223123.0,210586.0,199599.0,192819.0,187100.0,173518.0,153283.0,133201.0,117537.0,106831.0,97522.0,89162.0,84575.0,80257.0,80293.0,134407.0,301334.0,273887.0,222739.0,253077.0,249727.0,229696.0,221159.0,199745.0,176859.0,150593.0,129378.0,111277.0,96403.0,84594.0,75770.0,70443.0,63605.0,57266.0,51344.0,47470.0,47445.0,93499.0,239752.0,3795.0,3943.0,2275.0,2507.0,1805.0,237.0,95.0,531.0,1896.0,5138.0,10270.0,16194.0,27910.0,54080.0,101158.0,166946.0,232873.0,279171.0,312408.0,394132.0,641384.0,886980.0,c01
65426.0,132762.0,210734.0,219277.0,197435.0,187064.0,185342.0,189400.0,186053.0,171197.0,148095.0,132982.0,123471.0,116692.0,114053.0,114731.0,108042.0,94954.0,80641.0,77374.0,109530.0,180473.0,436722.0,247200.0,225542.0,221499.0,213431.0,203904.0,172300.0,147799.0,127303.0,114788.0,105162.0,95072.0,92044.0,89222.0,81674.0,72526.0,64328.0,59206.0,56426.0,56864.0,78874.0,183842.0,6090.0,3673.0,2780.0,1286.0,559.0,829.0,2514.0,7307.0,19176.0,51091.0,116719.0,188856.0,227301.0,234548.0,243609.0,260926.0,264466.0,241104.0,222814.0,231299.0,342658.0,476123.0,c01
59076.0,111528.0,195071.0,220800.0,214019.0,195458.0,185462.0,190917.0,193624.0,191979.0,176748.0,157334.0,136274.0,117874.0,105889.0,97364.0,91600.0,84974.0,77956.0,73246.0,96137.0,172398.0,423541.0,262239.0,241260.0,226456.0,225369.0,224007.0,207439.0,183802.0,154455.0,129366.0,110668.0,97322.0,87880.0,79833.0,70841.0,62719.0,54431.0,47042.0,42036.0,38617.0,57683.0,118722.0,3982.0,4111.0,2393.0,2743.0,994.0,101.0,60.0,267.0,1264.0,4850.0,17272.0,49976.0,109929.0,190610.0,240146.0,257252.0,263623.0,281852.0,306620.0,342919.0,477971.0,586793.0,c01
91549.0,149850.0,211700.0,213492.0,191532.0,165625.0,151659.0,149475.0,156726.0,163359.0,160636.0,154600.0,144331.0,132978.0,122557.0,112696.0,105568.0,98056.0,90414.0,88585.0,116492.0,173848.0,487341.0,247680.0,207606.0,185709.0,180146.0,184945.0,182223.0,176750.0,161744.0,145909.0,127876.0,112243.0,100827.0,90751.0,82353.0,74392.0,66236.0,56882.0,47802.0,43667.0,66165.0,116481.0,3762.0,4290.0,2627.0,2436.0,1077.0,139.0,68.0,389.0,2091.0,6633.0,21927.0,59314.0,124235.0,206191.0,244182.0,244594.0,233761.0,245354.0,279207.0,337882.0,499748.0,625821.0,c01
48954.0,91772.0,157737.0,176629.0,165050.0,150162.0,130511.0,122124.0,120858.0,129078.0,138640.0,148332.0,154444.0,153052.0,151620.0,145716.0,142867.0,139539.0,136315.0,132151.0,165580.0,244597.0,402637.0,200953.0,172962.0,152966.0,144891.0,149696.0,154104.0,165090.0,164857.0,161426.0,152740.0,143705.0,134802.0,126770.0,115290.0,102598.0,90194.0,73640.0,59581.0,49313.0,74542.0,152971.0,4246.0,4076.0,2503.0,2368.0,1020.0,166.0,332.0,1209.0,3786.0,9109.0,23265.0,52391.0,93892.0,133434.0,156718.0,163855.0,164527.0,165782.0,191732.0,294242.0,683159.0,993916.0,c01
172721.0,186508.0,192073.0,163893.0,141710.0,130534.0,124861.0,127536.0,134165.0,145339.0,150820.0,154755.0,156070.0,152643.0,144352.0,133968.0,119681.0,104060.0,90523.0,80476.0,112682.0,226358.0,610129.0,190965.0,163999.0,154193.0,156905.0,163909.0,165027.0,168476.0,161965.0,153774.0,138598.0,124790.0,109227.0,93624.0,79824.0,67005.0,56098.0,48540.0,43749.0,42065.0,65170.0,187696.0,5810.0,4136.0,3088.0,1145.0,562.0,2008.0,8203.0,22825.0,55637.0,115414.0,178294.0,204536.0,201756.0,194485.0,202773.0,223425.0,250741.0,276885.0,284209.0,268844.0,274914.0,366038.0,c01
84735.0,154529.0,202735.0,186346.0,168183.0,155347.0,146931.0,145685.0,145001.0,144890.0,140288.0,133876.0,124804.0,117065.0,108511.0,104431.0,103025.0,103939.0,103800.0,108696.0,210327.0,252584.0,575273.0,214303.0,191602.0,180281.0,172580.0,171287.0,159294.0,148117.0,131465.0,118674.0,107562.0,100913.0,96237.0,92685.0,88218.0,81575.0,74299.0,68021.0,59077.0,53537.0,75882.0,184846.0,4948.0,4367.0,2672.0,1826.0,498.0,210.0,1181.0,6342.0,21266.0,55363.0,108707.0,166213.0,192191.0,196527.0,194119.0,196023.0,205658.0,216040.0,233062.0,264603.0,432218.0,641694.0,c01
59118.0,88913.0,157097.0,182707.0,175259.0,164337.0,150065.0,143079.0,140795.0,141345.0,139508.0,135806.0,131635.0,124392.0,116292.0,107817.0,103632.0,99649.0,97240.0,100536.0,329152.0,257354.0,451739.0,223478.0,195123.0,179390.0,167709.0,166578.0,157030.0,150317.0,136787.0,126711.0,114687.0,104798.0,95578.0,88214.0,79957.0,71124.0,64561.0,57526.0,51406.0,49194.0,85556.0,328265.0,8015.0,2885.0,1971.0,1167.0,295.0,109.0,388.0,1653.0,6166.0,16485.0,44440.0,106461.0,174229.0,208545.0,212456.0,213225.0,216990.0,231813.0,252914.0,290497.0,414354.0,740670.0,c01
67235.0,116180.0,187983.0,189370.0,168820.0,150010.0,138109.0,136325.0,138998.0,143515.0,139760.0,135439.0,130764.0,124487.0,120192.0,115273.0,111809.0,109905.0,109965.0,114325.0,234206.0,263058.0,515605.0,216787.0,184311.0,171900.0,169802.0,171949.0,159503.0,149149.0,138291.0,128509.0,116408.0,107960.0,99994.0,94012.0,87772.0,80120.0,74460.0,68448.0,63966.0,62858.0,102636.0,181288.0,5077.0,3847.0,2671.0,2234.0,474.0,149.0,224.0,1005.0,4096.0,14835.0,45929.0,115424.0,193012.0,216297.0,210092.0,205474.0,216187.0,236660.0,257325.0,302043.0,461615.0,651058.0,c01
79434.0,147701.0,199447.0,179942.0,160677.0,145341.0,136205.0,135240.0,138297.0,140935.0,136594.0,126786.0,115364.0,106539.0,100091.0,96728.0,96596.0,100594.0,105069.0,117054.0,274209.0,306885.0,553472.0,210407.0,181449.0,168000.0,166944.0,167856.0,154616.0,140070.0,119842.0,106854.0,95895.0,90240.0,87786.0,87918.0,85992.0,82671.0,79019.0,75368.0,72018.0,72259.0,120674.0,226378.0,4973.0,3979.0,2747.0,2040.0,589.0,147.0,622.0,2273.0,7097.0,25080.0,73583.0,146387.0,193304.0,208600.0,202255.0,198415.0,207302.0,228635.0,243403.0,273403.0,433736.0,687158.0,c01
77482.0,118220.0,153306.0,145714.0,135833.0,128384.0,125408.0,128370.0,133784.0,136637.0,132075.0,130657.0,125978.0,121091.0,116575.0,113956.0,113221.0,111341.0,106887.0,106583.0,178992.0,505234.0,414809.0,179783.0,164445.0,157453.0,155432.0,156076.0,143522.0,136925.0,125033.0,113901.0,105785.0,102782.0,97717.0,92432.0,85229.0,77524.0,71423.0,67683.0,64724.0,66145.0,108396.0,458509.0,7519.0,3183.0,2361.0,929.0,364.0,891.0,3475.0,9793.0,25594.0,67936.0,129758.0,167420.0,179520.0,184668.0,194648.0,212989.0,224371.0,227263.0,230013.0,241740.0,341114.0,690179.0,c01
40110.0,76120.0,104523.0,107878.0,115281.0,125355.0,137895.0,157295.0,175051.0,192635.0,202097.0,217010.0,226270.0,214489.0,188045.0,169539.0,159053.0,169422.0,314475.0,51181.0,1791.0,213.0,335949.0,162662.0,176640.0,195020.0,205969.0,211750.0,209589.0,206975.0,188696.0,161560.0,135918.0,116429.0,101282.0,89048.0,81048.0,73677.0,73587.0,88752.0,275659.0,55040.0,472.0,6.0,6945.0,4626.0,2267.0,445.0,748.0,4358.0,16753.0,42585.0,80693.0,116999.0,138626.0,168021.0,208063.0,248538.0,285259.0,311872.0,319024.0,285764.0,243693.0,257733.0,360034.0,42682.0,c01
